permalink,data_provider_category_HumanObservation,scientificName_HumanObservation,scientificNameID_HumanObservation,higherClassification_group_manual,Abundance,Biovolume,volume_imaged,date,gps_furuno_latitude,gps_furuno_longitude
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,Dinophyceae,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Dinoflagellata,24,45801.22600000001,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,Ditylum brightwellii,Ditylum brightwellii,urn:lsid:marinespecies.org:taxname:149023,Bacillariophyceae,4,245403.724,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,Guinardia delicatula,Guinardia delicatula,urn:lsid:marinespecies.org:taxname:149112,Bacillariophyceae,10,426518.35299999994,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,Guinardia flaccida,Guinardia flaccida,urn:lsid:marinespecies.org:taxname:149132,Bacillariophyceae,2,740735.064,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,Gyrodinium,Gyrodinium,urn:lsid:marinespecies.org:taxname:109476,Dinoflagellata,1,168887.793,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,Katodinium or Torodinium,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Dinoflagellata,2,9468.991,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,Leptocylindrus,Leptocylindrus,urn:lsid:marinespecies.org:taxname:149038,Bacillariophyceae,18,176.05499999999995,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,Phaeocystis,Phaeocystis,urn:lsid:marinespecies.org:taxname:115088,Haptophyta,32,20501.772999999997,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,Pleurosigma,Pleurosigma,urn:lsid:marinespecies.org:taxname:149181,Bacillariophyceae,4,42351.067,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,Proterythropsis,Proterythropsis,urn:lsid:marinespecies.org:taxname:231794,Dinoflagellata,3,19600.453,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,Pseudo-nitzschia,Pseudo-nitzschia,urn:lsid:marinespecies.org:taxname:149151,Bacillariophyceae,21,55146.02099999999,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,Pyramimonas,Pyramimonas,urn:lsid:marinespecies.org:taxname:134529,"other than diatoms,dinoflagellates,or haptophytes",1,625.197,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,Rhizosolenia,Rhizosolenia,urn:lsid:marinespecies.org:taxname:149069,Bacillariophyceae,56,398726.8969999998,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,Skeletonema,Skeletonema,urn:lsid:marinespecies.org:taxname:149073,Bacillariophyceae,1,3805.2490000000003,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,Strombidium oculatum,Strombidium tintinnodes,urn:lsid:marinespecies.org:taxname:101337,"other than diatoms,dinoflagellates,or haptophytes",1,8900.037,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,Thalassiosira,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Bacillariophyceae,27,543603.299,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,bead,NotApplicable,NotApplicable,,60,26646.450000000004,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,ciliate,Spirotrichea,urn:lsid:marinespecies.org:taxname:1348,,1,15315.473,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,cryptophyta,Cryptophyta,urn:lsid:marinespecies.org:taxname:17638,"other than diatoms,dinoflagellates,or haptophytes",1,165.864,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,detritus,NotApplicable,NotApplicable,,250,339399.7409999997,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,flagellate,Eukaryota,urn:lsid:algaebase.org:taxname:86701,"other than diatoms,dinoflagellates,or haptophytes",1,508.524,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,mix,Eukaryota,urn:lsid:algaebase.org:taxname:86701,"other than diatoms,dinoflagellates,or haptophytes",1924,185121.45299999948,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,mix elongated,Bacillariophyceae,urn:lsid:marinespecies.org:taxname:148899,Bacillariophyceae,2,28.547000000000004,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,other,NotApplicable,NotApplicable,,8,12962.745,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T103729_IFCB102,pennate,Bacillariophyceae,urn:lsid:marinespecies.org:taxname:148899,Bacillariophyceae,17,8833.791999999998,3.9910188541666667,2018-02-01 10:37:00+00:00,40.8413,-70.8868
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,Bacillariophyceae,Bacillariophyceae,urn:lsid:marinespecies.org:taxname:148899,Bacillariophyceae,5,5862.511,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,Cerataulina pelagica,Cerataulina pelagica,urn:lsid:marinespecies.org:taxname:149619,Bacillariophyceae,1,26916.749,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,Ceratium,Ceratium,urn:lsid:marinespecies.org:taxname:109506,Dinoflagellata,1,107532.909,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,Corethron hystrix,Corethron hystrix,urn:lsid:marinespecies.org:taxname:179596,Bacillariophyceae,1,2780.978,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,Cylindrotheca,Cylindrotheca,urn:lsid:marinespecies.org:taxname:149003,Bacillariophyceae,13,664.953,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,Dictyocha,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,"other than diatoms,dinoflagellates,or haptophytes",1,7639.075,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,Dinophyceae,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Dinoflagellata,19,22748.035,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,Guinardia delicatula,Guinardia delicatula,urn:lsid:marinespecies.org:taxname:149112,Bacillariophyceae,16,456272.261,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,Guinardia flaccida,Guinardia flaccida,urn:lsid:marinespecies.org:taxname:149132,Bacillariophyceae,1,143260.423,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,Katodinium or Torodinium,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Dinoflagellata,1,4259.217000000001,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,Leptocylindrus,Leptocylindrus,urn:lsid:marinespecies.org:taxname:149038,Bacillariophyceae,21,908.926,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,Phaeocystis,Phaeocystis,urn:lsid:marinespecies.org:taxname:115088,Haptophyta,46,21425.364,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,Pleurosigma,Pleurosigma,urn:lsid:marinespecies.org:taxname:149181,Bacillariophyceae,5,21143.717999999997,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,Proterythropsis,Proterythropsis,urn:lsid:marinespecies.org:taxname:231794,Dinoflagellata,1,2461.592,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,Pseudo-nitzschia,Pseudo-nitzschia,urn:lsid:marinespecies.org:taxname:149151,Bacillariophyceae,22,52660.44900000001,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,Rhizosolenia,Rhizosolenia,urn:lsid:marinespecies.org:taxname:149069,Bacillariophyceae,71,494502.69799999974,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,Skeletonema,Skeletonema,urn:lsid:marinespecies.org:taxname:149073,Bacillariophyceae,7,4169.154,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,Thalassionema,Thalassionema,urn:lsid:marinespecies.org:taxname:149092,Bacillariophyceae,1,7841.948,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,Thalassiosira,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Bacillariophyceae,27,233488.34600000005,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,bead,NotApplicable,NotApplicable,,58,25223.39,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,cryptophyta,Cryptophyta,urn:lsid:marinespecies.org:taxname:17638,"other than diatoms,dinoflagellates,or haptophytes",1,587.024,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,detritus,NotApplicable,NotApplicable,,239,288198.55399999995,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,flagellate,Eukaryota,urn:lsid:algaebase.org:taxname:86701,"other than diatoms,dinoflagellates,or haptophytes",1,318.363,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,mix,Eukaryota,urn:lsid:algaebase.org:taxname:86701,"other than diatoms,dinoflagellates,or haptophytes",1814,171898.6779999999,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,mix elongated,Bacillariophyceae,urn:lsid:marinespecies.org:taxname:148899,Bacillariophyceae,4,103.297,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,other,NotApplicable,NotApplicable,,5,13510.8,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T110037_IFCB102,pennate,Bacillariophyceae,urn:lsid:marinespecies.org:taxname:148899,Bacillariophyceae,8,3542.437,4.0412721,2018-02-01 11:01:00+00:00,40.8155,-70.8831
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Bacillariophyceae,Bacillariophyceae,urn:lsid:marinespecies.org:taxname:148899,Bacillariophyceae,5,25014.454999999998,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Calciosolenia brasiliensis,Calciosolenia brasiliensis,urn:lsid:marinespecies.org:taxname:555889,,2,1021.982,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Ceratium,Ceratium,urn:lsid:marinespecies.org:taxname:109506,Dinoflagellata,1,17027.052,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Chaetoceros,Chaetoceros,urn:lsid:marinespecies.org:taxname:148985,Bacillariophyceae,2,1323.647,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Corymbellus,Corymbellus,urn:lsid:marinespecies.org:taxname:162518,Haptophyta,1,6316.894,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Cylindrotheca,Cylindrotheca,urn:lsid:marinespecies.org:taxname:149003,Bacillariophyceae,16,862.627,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Dictyocha,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,"other than diatoms,dinoflagellates,or haptophytes",1,22617.905,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Dinophyceae,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Dinoflagellata,17,18614.344999999998,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Ditylum brightwellii,Ditylum brightwellii,urn:lsid:marinespecies.org:taxname:149023,Bacillariophyceae,10,402653.26900000003,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Guinardia delicatula,Guinardia delicatula,urn:lsid:marinespecies.org:taxname:149112,Bacillariophyceae,13,448717.561,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Guinardia flaccida,Guinardia flaccida,urn:lsid:marinespecies.org:taxname:149132,Bacillariophyceae,1,81468.657,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Guinardia striata,Guinardia striata,urn:lsid:marinespecies.org:taxname:149113,Bacillariophyceae,1,1389.7839999999999,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Leptocylindrus,Leptocylindrus,urn:lsid:marinespecies.org:taxname:149038,Bacillariophyceae,17,524.5,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Phaeocystis,Phaeocystis,urn:lsid:marinespecies.org:taxname:115088,Haptophyta,50,29965.678999999996,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Pleurosigma,Pleurosigma,urn:lsid:marinespecies.org:taxname:149181,Bacillariophyceae,2,9955.022,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Prorocentrum,Prorocentrum,urn:lsid:marinespecies.org:taxname:109566,Dinoflagellata,1,29220.656000000003,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Proterythropsis,Proterythropsis,urn:lsid:marinespecies.org:taxname:231794,Dinoflagellata,3,21776.25,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Pseudo-nitzschia,Pseudo-nitzschia,urn:lsid:marinespecies.org:taxname:149151,Bacillariophyceae,28,51768.914000000004,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Pyramimonas,Pyramimonas,urn:lsid:marinespecies.org:taxname:134529,"other than diatoms,dinoflagellates,or haptophytes",1,413.92400000000004,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Rhizosolenia,Rhizosolenia,urn:lsid:marinespecies.org:taxname:149069,Bacillariophyceae,62,350864.702,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Skeletonema,Skeletonema,urn:lsid:marinespecies.org:taxname:149073,Bacillariophyceae,1,51.28,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Thalassionema,Thalassionema,urn:lsid:marinespecies.org:taxname:149092,Bacillariophyceae,1,1122.365,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Thalassiosira,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Bacillariophyceae,25,443601.01600000006,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,Tintinnida,Tintinnina,urn:lsid:marinespecies.org:taxname:732976,"other than diatoms,dinoflagellates,or haptophytes",1,3960.125,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,bead,NotApplicable,NotApplicable,,56,27294.772000000004,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,ciliate,Spirotrichea,urn:lsid:marinespecies.org:taxname:1348,,1,2682.836,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,cryptophyta,Cryptophyta,urn:lsid:marinespecies.org:taxname:17638,"other than diatoms,dinoflagellates,or haptophytes",1,178.533,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,detritus,NotApplicable,NotApplicable,,223,787301.2620000009,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,mix,Eukaryota,urn:lsid:algaebase.org:taxname:86701,"other than diatoms,dinoflagellates,or haptophytes",1813,178740.36999999997,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,other,NotApplicable,NotApplicable,,3,6269.089,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102,pennate,Bacillariophyceae,urn:lsid:marinespecies.org:taxname:148899,Bacillariophyceae,25,3252.523,4.021843225,2018-02-01 11:24:00+00:00,40.7681,-70.8797
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102,Bacillariophyceae,Bacillariophyceae,urn:lsid:marinespecies.org:taxname:148899,Bacillariophyceae,1,17.202,4.127859916666667,2018-02-01 11:48:00+00:00,40.7175,-70.8785
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102,Calciosolenia brasiliensis,Calciosolenia brasiliensis,urn:lsid:marinespecies.org:taxname:555889,,1,509.792,4.127859916666667,2018-02-01 11:48:00+00:00,40.7175,-70.8785
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102,Cerataulina pelagica,Cerataulina pelagica,urn:lsid:marinespecies.org:taxname:149619,Bacillariophyceae,2,1663.556,4.127859916666667,2018-02-01 11:48:00+00:00,40.7175,-70.8785
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102,Corethron hystrix,Corethron hystrix,urn:lsid:marinespecies.org:taxname:179596,Bacillariophyceae,4,23261.646,4.127859916666667,2018-02-01 11:48:00+00:00,40.7175,-70.8785
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102,Coscinodiscus,Coscinodiscus,urn:lsid:marinespecies.org:taxname:148917,Bacillariophyceae,1,85091.222,4.127859916666667,2018-02-01 11:48:00+00:00,40.7175,-70.8785
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102,Cylindrotheca,Cylindrotheca,urn:lsid:marinespecies.org:taxname:149003,Bacillariophyceae,7,205.53900000000002,4.127859916666667,2018-02-01 11:48:00+00:00,40.7175,-70.8785
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102,Dactyliosolen blavyanus,Dactyliosolen blavyanus,urn:lsid:marinespecies.org:taxname:179786,Bacillariophyceae,1,12982.761,4.127859916666667,2018-02-01 11:48:00+00:00,40.7175,-70.8785
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102,Dactyliosolen fragilissimus,Dactyliosolen fragilissimus,urn:lsid:marinespecies.org:taxname:149310,Bacillariophyceae,1,12458.556999999999,4.127859916666667,2018-02-01 11:48:00+00:00,40.7175,-70.8785
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102,Dictyocha,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,"other than diatoms,dinoflagellates,or haptophytes",1,9897.789,4.127859916666667,2018-02-01 11:48:00+00:00,40.7175,-70.8785
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102,Dinophyceae,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Dinoflagellata,5,7170.455,4.127859916666667,2018-02-01 11:48:00+00:00,40.7175,-70.8785
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102,Ditylum brightwellii,Ditylum brightwellii,urn:lsid:marinespecies.org:taxname:149023,Bacillariophyceae,8,247231.1,4.127859916666667,2018-02-01 11:48:00+00:00,40.7175,-70.8785
http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102,Guinardia delicatula,Guinardia delicatula,urn:lsid:marinespecies.org:taxname:149112,Bacillariophyceae,17,480182.888,4.127859916666667,2018-02-01 11:48:00+00:00,40.7175,-70.8785
